mesh_code,type,num,distance
5439105631,"sports",1,16226.482791132421
5439105631,"sports",0,15086.317837896435
5439105631,"bunka",1,7492.162913211053
5439105631,"bunka",0,14744.680796797116
5439105631,"shiminkatsudo",3,16940.838707541894
5439105631,"shiminkatsudo",2,12727.637627532247
5439105631,"shiminkatsudo",1,15086.317837896435
5439105631,"shiminkatsudo",0,15230.600076623894
5439105631,"kominkan",12,8503.18902156654
5439105631,"kominkan",11,11057.004472110064
5439105631,"kominkan",10,8378.53781195642
5439105631,"kominkan",9,13958.671671280692
5439105631,"kominkan",8,16942.853867405767
5439105631,"kominkan",7,17700.40505703622
5439105631,"kominkan",6,17912.5287380956
5439105631,"kominkan",5,13350.698734500162
5439105631,"kominkan",4,15465.02081799798
5439105631,"kominkan",3,15997.20143534721
5439105631,"kominkan",2,16607.344112929
5439105631,"kominkan",1,7492.162913211053
5439105631,"kominkan",0,14744.680796797116
5439105634,"super",4,8661.0412185846
5439105634,"super",3,7666.7894041185145
5439105634,"super",2,15454.76825588886
5439105634,"super",1,8658.160705407343
5439105634,"super",0,14957.548478683904
5439105634,"byoin",5,8239.550179621756
5439105634,"byoin",4,15541.392909812248
5439105634,"byoin",3,14472.706906733698
5439105634,"byoin",2,7791.533353447419
5439105634,"byoin",1,15133.07413554759
5439105634,"byoin",0,14248.865736856815
5439105634,"jido",1,15785.322074926577
5439105634,"jido",0,14798.725443303108
5439105634,"shiryokanto",2,8120.037312462132
5439105634,"shiryokanto",1,8168.920169885137
5439105634,"shiryokanto",0,15448.39777916386
5439105634,"toshokan",1,7157.092842510445
5439105634,"toshokan",0,15243.197202523526
5439105634,"sangyoshinko",2,15121.95502708394
5439105634,"sangyoshinko",1,2533.722145527222
5439105634,"sangyoshinko",0,5348.262145791839
5439105634,"sports",5,7060.052378592816
5439105634,"sports",4,14085.214384575102
5439105634,"sports",3,14085.214384575102
5439105634,"sports",2,15875.863835019933
5439105634,"sports",1,15875.863835019933
5439105634,"sports",0,14736.94570607672
5439105634,"bunka",1,7157.092842510445
5439105634,"bunka",0,14383.585265863998
5439105634,"shiminkatsudo",3,16594.26567899174
5439105634,"shiminkatsudo",2,12375.689812927085
5439105634,"shiminkatsudo",1,14736.94570607672
5439105634,"shiminkatsudo",0,14871.887255219948
5439105634,"kominkan",12,8147.213113276536
5439105634,"kominkan",11,10702.855100886414
5439105634,"kominkan",10,8022.925092898963
5439105634,"kominkan",9,13595.29746629423
5439105634,"kominkan",8,16598.374953523227
5439105634,"kominkan",7,17339.859652044295
5439105634,"kominkan",6,17548.322696716605
5439105634,"kominkan",5,12997.909551336645
5439105634,"kominkan",4,15116.598244046305
5439105634,"kominkan",3,15635.135389728217
5439105634,"kominkan",2,16248.667829025926
5439105634,"kominkan",1,7157.092842510445
5439105634,"kominkan",0,14383.585265863998
5439106524,"super",4,8712.803528443123
5439106524,"super",3,7667.33437196341
5439106524,"super",2,15485.353591481271
5439106524,"super",1,8578.703928667977
5439106524,"super",0,14959.366972737029
5439106524,"byoin",5,8194.405664956801
5439106524,"byoin",4,15501.718018157213
5439106524,"byoin",3,14544.239814285871
5439106524,"byoin",2,7842.148559496306
5439106524,"byoin",1,15038.843413055269
5439106524,"byoin",0,14310.254452094126
5439106524,"jido",1,15851.168116205336
5439106524,"jido",0,14795.24212508919
5439106524,"shiryokanto",2,8053.924570027116
5439106524,"shiryokanto",1,8162.6327367142985
5439106524,"shiryokanto",0,15441.343758629515
5439106524,"toshokan",1,7032.204939775252
5439106524,"toshokan",0,15226.793842592991
5439106524,"sangyoshinko",2,15150.168184548394
5439106524,"sangyoshinko",1,2372.3170194172826
5439106524,"sangyoshinko",0,5463.30639727036
5439106524,"sports",5,6945.779229889919
5439106524,"sports",4,14201.747763959675
5439106524,"sports",3,14201.747763959675
5439106524,"sports",2,15828.818600640287
5439106524,"sports",1,15828.818600640287
5439106524,"sports",0,14681.936959726101
5439106524,"bunka",1,7032.204939775252
5439106524,"bunka",0,14442.630176441433
5439106524,"shiminkatsudo",3,16518.457655275968
5439106524,"shiminkatsudo",2,12342.904215436123
5439106524,"shiminkatsudo",1,14681.936959726101
5439106524,"shiminkatsudo",0,14899.112842382525
5439106524,"kominkan",12,8159.062425268924
5439106524,"kominkan",11,10691.152328431932
5439106524,"kominkan",10,8031.779808841822
5439106524,"kominkan",9,13700.008770749031
5439106524,"kominkan",8,16509.2665011617
5439106524,"kominkan",7,17387.98023463355
5439106524,"kominkan",6,17683.12058061986
5439106524,"kominkan",5,12970.941727225694
5439106524,"kominkan",4,15054.538152903633
5439106524,"kominkan",3,15708.823486435502
5439106524,"kominkan",2,16274.094628343579
5439106524,"kominkan",1,7032.204939775252
5439106524,"kominkan",0,14442.630176441433
5439106534,"super",4,8824.556712599682
5439106534,"super",3,7736.735639957494
5439106534,"super",2,15549.988340948506
5439106534,"super",1,8560.677864515792
5439106534,"super",0,14996.559786996484
5439106534,"byoin",5,8213.832224335978
5439106534,"byoin",4,15496.171793514279
5439106534,"byoin",3,14651.632149206454
5439106534,"byoin",2,7959.350441076526
5439106534,"byoin",1,14979.436654318743
5439106534,"byoin",0,14408.20510440791
5439106534,"jido",1,15949.991871956821
5439106534,"jido",0,14827.537629291324
5439106534,"shiryokanto",2,8053.389621126547
5439106534,"shiryokanto",1,8221.102891294428
5439106534,"shiryokanto",0,15468.577378576449
5439106534,"toshokan",1,6981.452977764026
5439106534,"toshokan",0,15245.168528480506
5439106534,"sangyoshinko",2,15213.196982857826
5439106534,"sangyoshinko",1,2428.4679271834357
5439106534,"sangyoshinko",0,5670.31740604297
5439106534,"sports",5,6906.823723039229
5439106534,"sports",4,14354.295020696656
5439106534,"sports",3,14354.295020696656
5439106534,"sports",2,15815.170587945699
5439106534,"sports",1,15815.170587945699
5439106534,"sports",0,14662.905911121452
5439106534,"bunka",1,6981.452977764026
5439106534,"bunka",0,14537.928855180682
5439106534,"shiminkatsudo",3,16474.491086488862
5439106534,"shiminkatsudo",2,12353.015184401986
5439106534,"shiminkatsudo",1,14662.905911121452
5439106534,"shiminkatsudo",0,14961.745386695424
5439106534,"kominkan",12,8235.542079276194
5439106534,"kominkan",11,10728.964661420976
5439106534,"kominkan",10,8106.312381154437
5439106534,"kominkan",9,13842.261812963836
5439106534,"kominkan",8,16451.910279339972
5439106534,"kominkan",7,17466.32068665501
5439106534,"kominkan",6,17846.600794892274
5439106534,"kominkan",5,12984.800074624209
5439106534,"kominkan",4,15027.524356656133
5439106534,"kominkan",3,15815.701016442545
5439106534,"kominkan",2,16331.951877080732
5439106534,"kominkan",1,6981.452977764026
5439106534,"kominkan",0,14537.928855180682
5439106612,"super",4,8487.953843874098
5439106612,"super",3,7482.524424419833
5439106612,"super",2,15279.418553766985
5439106612,"super",1,8459.950728116828
5439106612,"super",0,14776.21360824935
5439106612,"byoin",5,8047.074127057305
5439106612,"byoin",4,15352.174937602693
5439106612,"byoin",3,14306.05131434714
5439106612,"byoin",2,7617.628597045055
5439106612,"byoin",1,14934.212440674826
5439106612,"byoin",0,14079.903898570488
5439106612,"jido",1,15617.657029670156
5439106612,"jido",0,14616.306459721998
5439106612,"shiryokanto",2,7923.806145540508
5439106612,"shiryokanto",1,7983.658175618823
5439106612,"shiryokanto",0,15265.39395258124
5439106612,"toshokan",1,6950.84348741446
5439106612,"toshokan",0,15058.333568628586
5439106612,"sangyoshinko",2,14946.045962081344
5439106612,"sangyoshinko",1,2315.0273472916024
5439106612,"sangyoshinko",0,5186.242765721612
5439106612,"sports",5,6855.338184689687
5439106612,"sports",4,13928.930962497447
5439106612,"sports",3,13928.930962497447
5439106612,"sports",2,15685.34368910291
5439106612,"sports",1,15685.34368910291
5439106612,"sports",0,14544.791260129014
5439106612,"bunka",1,6950.84348741446
5439106612,"bunka",0,14214.136838409915
5439106612,"shiminkatsudo",3,16398.738039908694
5439106612,"shiminkatsudo",2,12187.091434205346
5439106612,"shiminkatsudo",1,14544.791260129014
5439106612,"shiminkatsudo",0,14695.723321866808
5439106612,"kominkan",12,7965.51215018461
5439106612,"kominkan",11,10517.747110498101
5439106612,"kominkan",10,7840.545175329683
5439106612,"kominkan",9,13436.075851852269
5439106612,"kominkan",8,16400.581396535734
5439106612,"kominkan",7,17168.56012579245
5439106612,"kominkan",6,17397.159500490907
5439106612,"kominkan",5,12810.560700484897
5439106612,"kominkan",4,14923.25178814486
5439106612,"kominkan",3,15469.198493946804
5439106612,"kominkan",2,16072.377744984804
5439106612,"kominkan",1,6950.84348741446
5439106612,"kominkan",0,14214.136838409915
5439106634,"super",4,7986.61097571648
5439106634,"super",3,6946.87885411171
5439106634,"super",2,14762.735433582906
5439106634,"super",1,7876.372450120475
5439106634,"super",0,14241.018315484378
5439106634,"byoin",5,7483.078551169391
5439106634,"byoin",4,14791.816599754626
5439106634,"byoin",3,13817.383937020326
5439106634,"byoin",2,7115.792564816628
5439106634,"byoin",1,14343.584781276404
5439106634,"byoin",0,13584.169774175005
5439106634,"jido",1,15124.84984754522
5439106634,"jido",0,14077.79285326059
5439106634,"shiryokanto",2,7347.599305831967
5439106634,"shiryokanto",1,7443.577046055915
5439106634,"shiryokanto",0,14724.65436035435
5439106634,"toshokan",1,6342.742707045863
5439106634,"toshokan",0,14511.852891009812
5439106634,"sangyoshinko",2,14427.820547650299
5439106634,"sangyoshinko",1,1680.351428386604
5439106634,"sangyoshinko",0,4735.203297971887
5439106634,"sports",5,6252.603126236459
5439106634,"sports",4,13473.162058352356
5439106634,"sports",3,13473.162058352356
5439106634,"sports",2,15120.723751571588
5439106634,"sports",1,15120.723751571588
5439106634,"sports",0,13975.568782819662
5439106634,"bunka",1,6342.742707045863
5439106634,"bunka",0,13716.76298050879
5439106634,"shiminkatsudo",3,15818.055971566902
5439106634,"shiminkatsudo",2,11630.697027631282
5439106634,"shiminkatsudo",1,13975.568782819662
5439106634,"shiminkatsudo",0,14176.863612518624
5439106634,"kominkan",12,7437.1841957118195
5439106634,"kominkan",11,9974.172303369143
5439106634,"kominkan",10,7310.268904781206
5439106634,"kominkan",9,12971.569499381763
5439106634,"kominkan",8,15812.765257170264
5439106634,"kominkan",7,16663.464416712217
5439106634,"kominkan",6,16954.620714998644
5439106634,"kominkan",5,12257.66379192135
5439106634,"kominkan",4,14350.071990882505
5439106634,"kominkan",3,14981.90407648094
5439106634,"kominkan",2,15552.270075057857
5439106634,"kominkan",1,6342.742707045863
5439106634,"kominkan",0,13716.76298050879
5439107621,"super",4,7623.692944664077
5439107621,"super",3,6587.3269060742805
5439107621,"super",2,14401.657403966698
5439107621,"super",1,7527.080244863626
5439107621,"super",0,13882.248596565592
5439107621,"byoin",5,7128.725511866768
5439107621,"byoin",4,14437.566876663686
5439107621,"byoin",3,13454.033317172165
5439107621,"byoin",2,6752.801845411027
5439107621,"byoin",1,13997.227589270125
5439107621,"byoin",0,13221.237403077894
5439107621,"jido",1,14761.781375497665
5439107621,"jido",0,13719.512675201606
5439107621,"shiryokanto",2,6996.15127910003
5439107621,"shiryokanto",1,7084.784211448229
5439107621,"shiryokanto",0,14366.762569767023
5439107621,"toshokan",1,6001.479086442844
5439107621,"toshokan",0,14154.90800789803
5439107621,"sangyoshinko",2,14066.89349181045
5439107621,"sangyoshinko",1,1348.9084511322314
5439107621,"sangyoshinko",0,4371.222761973807
5439107621,"sports",5,5909.2111627356235
5439107621,"sports",4,13108.878054373617
5439107621,"sports",3,13108.878054373617
5439107621,"sports",2,14767.426478462892
5439107621,"sports",1,14767.426478462892
5439107621,"sports",0,13623.2645979256
5439107621,"bunka",1,6001.479086442844
5439107621,"bunka",0,13353.947096945889
5439107621,"shiminkatsudo",3,15468.832952296163
5439107621,"shiminkatsudo",2,11275.381565401083
5439107621,"shiminkatsudo",1,13623.2645979256
5439107621,"shiminkatsudo",0,13815.993975587931
5439107621,"kominkan",12,7076.766125245927
5439107621,"kominkan",11,9616.340763991242
5439107621,"kominkan",10,6950.072406583792
5439107621,"kominkan",9,12607.364656755204
5439107621,"kominkan",8,15465.624267207579
5439107621,"kominkan",7,16301.348681739446
5439107621,"kominkan",6,16590.382923344372
5439107621,"kominkan",5,11901.723745974337
5439107621,"kominkan",4,13998.76687421277
5439107621,"kominkan",3,14618.513745428714
5439107621,"kominkan",2,15191.605188625394
5439107621,"kominkan",1,6001.479086442844
5439107621,"kominkan",0,13353.947096945889
5439107644,"super",4,6941.40380964916
5439107644,"super",3,5882.83605660526
5439107644,"super",2,13702.669473589913
5439107644,"super",1,6793.728220401558
5439107644,"super",0,13172.241280660255
5439107644,"byoin",5,6405.896647933298
5439107644,"byoin",4,13713.569145344592
5439107644,"byoin",3,12773.964142481622
5439107644,"byoin",2,6072.138654725621
5439107644,"byoin",1,13259.417016443458
5439107644,"byoin",0,12536.510498450561
5439107644,"jido",1,14078.121491446516
5439107644,"jido",0,13007.632183523408
5439107644,"shiryokanto",2,6266.7785302660095
5439107644,"shiryokanto",1,6376.574577457069
5439107644,"shiryokanto",0,13653.396540079722
5439107644,"toshokan",1,5258.28819587967
5439107644,"toshokan",0,13438.380582414131
5439107644,"sangyoshinko",2,13367.08604335673
5439107644,"sangyoshinko",1,598.8095517947879
5439107644,"sangyoshinko",0,3747.4680719887824
5439107644,"sports",5,5168.088672749269
5439107644,"sports",4,12452.611831688573
5439107644,"sports",3,12452.611831688573
5439107644,"sports",2,14041.216806483355
5439107644,"sports",1,14041.216806483355
5439107644,"sports",0,12895.00848080451
5439107644,"bunka",1,5258.28819587967
5439107644,"bunka",0,12668.03194864319
5439107644,"shiminkatsudo",3,14735.024696740838
5439107644,"shiminkatsudo",2,10554.364531919397
5439107644,"shiminkatsudo",1,12895.00848080451
5439107644,"shiminkatsudo",0,13115.902133042593
5439107644,"kominkan",12,6376.384153927922
5439107644,"kominkan",11,8903.478344462046
5439107644,"kominkan",10,6248.5804695437
5439107644,"kominkan",9,11945.134279461481
5439107644,"kominkan",8,14728.81139271488
5439107644,"kominkan",7,15608.938367703135
5439107644,"kominkan",6,15941.213647213777
5439107644,"kominkan",5,11182.381671796573
5439107644,"kominkan",4,13268.553356625182
5439107644,"kominkan",3,13938.662186011188
5439107644,"kominkan",2,14490.182783849861
5439107644,"kominkan",1,5258.28819587967
5439107644,"kominkan",0,12668.03194864319
5439108622,"super",4,6787.895966676126
5439108622,"super",3,5716.376335490369
5439108622,"super",2,13536.423791950467
5439108622,"super",1,6604.728941641098
5439108622,"super",0,12999.115272627876
5439108622,"byoin",5,6225.866315014542
5439108622,"byoin",4,13530.601459551417
5439108622,"byoin",3,12618.988320746117
5439108622,"byoin",2,5920.459649949834
5439108622,"byoin",1,13064.979443221542
5439108622,"byoin",0,12378.952005840729
5439108622,"jido",1,13920.81876782335
5439108622,"jido",0,12833.294770677758
5439108622,"shiryokanto",2,6081.520183401637
5439108622,"shiryokanto",1,6207.168317020804
5439108622,"shiryokanto",0,13477.957041084666
5439108622,"toshokan",1,5059.692421962308
5439108622,"toshokan",0,13260.816092272673
5439108622,"sangyoshinko",2,13200.40137570179
5439108622,"sangyoshinko",1,398.4342202058724
5439108622,"sangyoshinko",0,3632.8204682919904
5439108622,"sports",5,4972.032711754304
5439108622,"sports",4,12310.574820112713
5439108622,"sports",3,12310.574820112713
5439108622,"sports",2,13856.53423234502
5439108622,"sports",1,13856.53423234502
