type,mesh_code,disp,sd
sports,5439218523,0.07325244230663484,0.27065188398870393
sports,5439218524,0.06911568127330402,0.2628986140574043
sports,5439218531,0.09006054385233866,0.30010088945609387
sports,5439218532,0.08337940592853023,0.2887549236437887
sports,5439218533,0.09404035034256367,0.30665999142790645
sports,5439218534,0.087291668794571,0.2954516352883683
sports,5439218541,0.07785266691817402,0.27902090767212057
sports,5439218542,0.07340974739368046,0.27094233222898273
sports,5439218543,0.08165374860639536,0.2857512005336029
sports,5439218544,0.07703415106956747,0.27755026764456103
sports,5439218611,0.061542981732090794,0.24807857975264772
sports,5439218612,0.05979165766597943,0.24452332744746344
sports,5439218613,0.06599928216345624,0.2569032544820253
sports,5439218614,0.06372663485770723,0.2524413493421932
sports,5439218621,0.05867921655958098,0.24223793377499936
sports,5439218623,0.062110565642097444,0.24921991421653578
sports,5439218624,0.06098195398057691,0.24694524490375777
sports,5439218631,0.06993009033961291,0.2644429812636609
sports,5439218632,0.06726303332679982,0.2593511776082766
sports,5439218633,0.07331731760768169,0.27077170754656343
sports,5439218641,0.06525087642361888,0.25544251099536835
sports,5439218642,0.06374742640680042,0.25248252693364825
sports,5439218643,0.06806455057207998,0.2608918369211271
sports,5439218712,0.05744453727735025,0.23967590049345858
sports,5439218714,0.059669117680486654,0.24427262982267714
sports,5439218721,0.05737089209537385,0.2395222162877044
sports,5439218722,0.0573657332769211,0.23951144706865493
sports,5439218723,0.05930406707592262,0.24352426383406361
sports,5439218724,0.05905417592210874,0.24301064981211984
sports,5439218731,0.0626283984008983,0.25025666504790295
sports,5439218741,0.06116930957725068,0.24732430041799508
sports,5439218742,0.06069631502779419,0.24636622136119674
sports,5439218811,0.057399024818381196,0.23958093584085774
sports,5439218833,0.06173349655588662,0.24846226384681963
sports,5439218834,0.061302676791621935,0.24759377373355318
sports,5439218842,0.059648364539256614,0.24423014666346293
sports,5439218843,0.06095059511569722,0.24688174318020606
sports,5439218844,0.060658873651043575,0.24629022240244045
sports,5439218913,0.058569831923928756,0.24201204912964303
sports,5439218923,0.058502312757719735,0.24187251343986926
sports,5439218931,0.05949996941717569,0.24392615566432332
sports,5439218932,0.059375243470857465,0.2436703582113702
sports,5439218933,0.060413748659699215,0.24579208420878654
sports,5439218934,0.060204885252458214,0.24536683812703422
sports,5439219221,0.11596749494068612,0.3405400049049834
sports,5439219222,0.1237948654794978,0.3518449452237417
sports,5439219224,0.12345613491586782,0.35136325208517155
sports,5439219241,0.11522688301073378,0.3394508550743889
sports,5439219242,0.12162901696710197,0.3487535189314969
sports,5439219243,0.11354605083281542,0.3369659490702516
sports,5439219244,0.11890741295763822,0.3448295418864779
sports,5439219311,0.13318507950334446,0.36494531029093175
sports,5439219312,0.14484851661214362,0.3805896958827756
sports,5439219313,0.13184297900950312,0.3631018851637969
sports,5439219314,0.1410401287393951,0.37555309709732804
sports,5439219321,0.15996083269804878,0.399951037875949
sports,5439219322,0.15046289708875482,0.3878954718590497
sports,5439219323,0.14800082705058337,0.38470875613973665
sports,5439219324,0.14423238572664,0.37977939086611845
sports,5439219331,0.128409587838894,0.35834283561820235
sports,5439219332,0.13473962101571788,0.3670689594827079
sports,5439219333,0.12415105245167267,0.35235075202370814
sports,5439219334,0.12846846934386466,0.35842498426290637
sports,5439219341,0.13827519376750116,0.3718537263057897
sports,5439219342,0.13619842429679582,0.36905070694525954
sports,5439219343,0.13048652363591987,0.36122918436350054
sports,5439219344,0.12907318510630073,0.35926756756810196
sports,5439219411,0.13607180695117974,0.36887912241163734
sports,5439219412,0.12401962654261818,0.35216420394841125
sports,5439219413,0.13410834285898632,0.3662080595221606
sports,5439219414,0.12379076089050846,0.351839112223909
sports,5439219421,0.11365248855676027,0.3371238475052755
sports,5439219422,0.10467139615311635,0.32352959084621047
sports,5439219423,0.11439818611329236,0.33822800906088835
sports,5439219424,0.10605724783497922,0.32566431771838195
sports,5439219431,0.12967790685767155,0.36010818771262554
sports,5439219432,0.12168453572200431,0.34883310582856714
sports,5439219433,0.12464192490240888,0.35304663275891596
sports,5439219434,0.11860537392035624,0.3443913092985307
sports,5439219441,0.11372466970066435,0.3372308848558571
sports,5439219442,0.10632249966605613,0.3260713107068086
sports,5439219443,0.11210153002231042,0.33481566573610383
sports,5439219444,0.10573880717237134,0.3251750408201271
sports,5439219511,0.09691565769845567,0.3113127971967353
sports,5439219512,0.09027972188042474,0.30046584145360805
sports,5439219513,0.09874134699741234,0.3142313590293183
sports,5439219514,0.0923963360098383,0.30396765619032284
sports,5439219521,0.08467357360603193,0.29098723959313394
sports,5439219522,0.08000338085504123,0.2828486889752916
sports,5439219523,0.08695801662487879,0.2948864470010088
sports,5439219524,0.08235231208184465,0.28697092549916037
sports,5439219531,0.09964571513446124,0.3156670954256418
sports,5439219532,0.09373485818497686,0.30616149036901563
sports,5439219533,0.09980272086484067,0.31591568632285527
sports,5439219541,0.08857732097825585,0.29761942305275685
sports,5439219542,0.08413268218685746,0.290056343124672
sports,5439219611,0.07616512954011859,0.27598030643529364
sports,5439219613,0.07849530814706424,0.28017014142671276
sports,5439219633,0.08175491829311891,0.28592816981388686
sports,5439219634,0.07861394744768874,0.2803817887233205
sports,5439219641,0.07445459847245953,0.2728636994406906
sports,5439219644,0.07365403322346183,0.2713927656063474
sports,5439219712,0.06562434901547781,0.2561724985541536
